0.00602739726027397	0.00602739726027397
0.000222439424134864	0.000113927408381457
0.000298925526040511	0.000147465974859947
0.000181597531263581	7.9616015448944e-05
0.000163273489476714	7.0108084102056e-05
0.000106888831754393	5.34795796506599e-05
9.03462923595617e-05	4.51041558844615e-05
0.000102142343557996	5.12532525837527e-05
7.92803082390175e-05	3.89476803329943e-05
0.000206416275052002	0.000104817629844753
0.000180370566715114	9.09719037974093e-05
0.000207496937844085	0.000124354274984712
0.000187991667937691	9.47182813574171e-05
0.000150623087530583	8.72461951765606e-05
0.000310804895736969	0.00020568518833373
0.000212535179869851	0.000200233328835864
0.000178093435821629	7.71368295497528e-05
0.000136467069214849	5.85511051385127e-05
0.000127867452971931	5.73583484818097e-05
0.000106071692573675	5.33381732027201e-05
8.6857388138397e-05	4.28624907525579e-05
0.000124208490492024	6.18947937521572e-05
0.000177170932283643	8.9294851411161e-05
0.000192425100402202	9.70627733671458e-05
0.000299551313007314	0.000124019784063018
0.000405690456841399	0.000237272179884787
0.000572910890511492	0.000316925588556344
0.000188735008433458	0.000251967123250722
0.000142162606540106	7.15873210451519e-05
0.000103357257466486	5.16285447235151e-05
9.04895787582124e-05	4.5179257838113e-05
0.000108169924962307	5.44125415568864e-05
0.000119252993509491	5.0509367717644e-05
0.000125852874113636	6.27566789254781e-05
0.000172754149310625	8.69798443117294e-05
0.000195154501116453	9.84933580413949e-05
0.000187884434526914	9.46620761717058e-05
0.000316492857510436	0.000212827655570941
0.0002441489947182	0.000353023132221856
0.00028705813576316	0.000232333600850581
0.000143924491999854	7.25107934848483e-05
0.000105252417638938	5.26218716043211e-05
0.000145919066677768	5.43449792705093e-05
0.000112998615491963	5.69434453675106e-05
7.80208670486815e-05	3.82309276483853e-05
0.000128584789713519	6.41885817487348e-05
0.000171175665958752	8.61525000233085e-05
0.000263743277229008	0.00011986353832314
0.000242039702231375	0.000148621621043339
0.000259728851838755	0.000143501427941557
0.000558516189312637	0.000288211772941581
0.000197473179381532	0.000170846616744664
0.000142368672746916	7.16953283288769e-05
9.71390281123889e-05	4.83693297725951e-05
9.36066239838138e-05	4.68130220213655e-05
0.000109733865002427	5.52322631320872e-05
8.71592579258499e-05	6.12801982790667e-05
0.00013542168204525	8.66401973414977e-05
