Porquesa	Piga	Chaquina	Guañare	Collacagua	Batea	Sillillica Norte	Diablo Marca	Columtucsa	Sillillica	Chilin Chilin1	Chilin Chilin2	CC3	CC4	Rinconada1	Rinconada2	Rinconada3	Rinconada4	Rinconada5	CC5	Laguna
0.000140467467654697	0.000154117948403091	0.000178602791357403	0.000147081038482338	0.000174188515726736	0.000268409428748046	0.000225718631835786	0.000101308172443723	0.000135675736487898	8.91315136260897e-05	6.42789701302574e-05	6.09491922977776e-05	4.87668944638599e-05	5.70488682924187e-05	4.73124793823951e-05	8.78834454328704e-05	3.10545220209961e-05	0.000100145131770526	7.51931349914696e-05	6.01197942160976e-05	8.46992765375967e-06
6.00726689789515e-05	1.84128943265872e-05	-0.000212917408973793	0.000115973813217294	2.24077743910612e-05	2.1133025078368e-05	3.66838548751271e-05	2.14139003864912e-05	4.32522681758702e-05	1.30342949157941e-05	4.4590053223532e-05	5.96867466644485e-05	5.96867466644485e-05	5.96867466644485e-05	5.87912319778529e-05	3.71275055377695e-05	1.97233248088211e-05	3.48328314284558e-05	5.0806766285e-05	5.96867466644485e-05	1.58854077449843e-06
6.09407240914118e-05	1.81927564998001e-05	0.000422387308178529	0.000112362404354052	3.3247040598475e-05	3.5902646312559e-05	3.65284160454365e-05	2.0658644958371e-05	4.48523922542131e-05	1.1960246318267e-05	4.32379848201864e-05	5.78948362371239e-05	5.78948362371239e-05	5.78948362371239e-05	5.7024940111628e-05	3.82294983239934e-05	1.8944479681392e-05	3.57748741782047e-05	4.92642096969299e-05	5.78948362371239e-05	1.96873004831064e-07
5.82543845283668e-05	1.81594577267257e-05	0.000371495568394987	0.00010332207483695	3.64419476484242e-05	4.19745496454916e-05	3.71081111013161e-05	1.9230580530535e-05	3.94462718286462e-05	1.09483697836606e-05	4.17609573681586e-05	5.59167734038143e-05	5.59167734038143e-05	5.59167734038143e-05	5.50749577854577e-05	3.38813604838579e-05	1.82902555215934e-05	3.18237172515075e-05	4.75651565111568e-05	5.59167734038143e-05	1.91947667627413e-07
5.71959518183811e-05	1.85419942427554e-05	0.000344201045252665	9.62947472356661e-05	3.37259550714943e-05	4.03608698291869e-05	3.82714789712575e-05	1.82634175950481e-05	3.67318336994013e-05	1.02958990518113e-05	4.04414816941377e-05	5.41496827007684e-05	5.41496827007684e-05	5.41496827007684e-05	5.33326047820055e-05	3.16272086764173e-05	1.77042983717081e-05	2.9831157262978e-05	4.60439522543302e-05	5.41496827007684e-05	1.8767083619821e-07
6.09301383859387e-05	1.87163138756059e-05	0.000394312883280372	0.000108233164546932	3.49207086966135e-05	3.91567823942143e-05	3.8124047134075e-05	1.96499972240492e-05	4.2925894734297e-05	1.14780009605614e-05	3.90828458122965e-05	5.23301780854446e-05	5.23301780854446e-05	5.23301780854446e-05	5.15386051980102e-05	3.6274945302781e-05	1.71010870817948e-05	3.39638622691941e-05	4.44779516989995e-05	5.23301780854446e-05	1.83108200419487e-07
5.82570891483634e-05	1.79078866916193e-05	0.000367082956519099	0.000105508233394294	3.33095952891045e-05	3.74709979636809e-05	3.6743584567148e-05	1.90552240838158e-05	4.02170598657392e-05	1.10963347492377e-05	3.78486603767834e-05	5.06773265064948e-05	5.06773265064948e-05	5.06773265064948e-05	4.99087849063118e-05	3.40347311652032e-05	1.65525300280814e-05	3.18924478899687e-05	4.30540532983106e-05	5.06773265064948e-05	1.79028325617027e-07
5.66957283218177e-05	1.73383834310356e-05	0.000342813602968542	9.22678214110504e-05	3.04511685203232e-05	3.63024540205157e-05	3.63961865188327e-05	1.70920205945145e-05	3.78057249452942e-05	9.65095876648564e-06	3.65776993946581e-05	4.89752536080761e-05	4.89752536080761e-05	4.89752536080761e-05	4.82305780158363e-05	3.20244179939079e-05	1.5988270040374e-05	3.00278859822665e-05	4.15891914092678e-05	4.89752536080761e-05	1.74675807988253e-07
5.03105115941422e-05	1.5132234288869e-05	0.000319741356423867	8.29343332395306e-05	2.8167566509639e-05	3.26236522199925e-05	3.07997251842329e-05	1.56810914930987e-05	3.54746328426962e-05	8.63279116535437e-06	3.53671465237948e-05	4.73540772202707e-05	4.73540772202707e-05	4.73540772202707e-05	4.66321191517614e-05	3.00827036814151e-05	1.54507675121945e-05	2.82275508468587e-05	4.01938147003411e-05	4.73540772202707e-05	1.70540456049852e-07
5.20986478646882e-05	1.8762023487761e-05	0.000307103267121553	9.56754253714513e-05	2.97582453755632e-05	3.37148387365543e-05	3.57012852695614e-05	1.93192577802974e-05	3.68728554499273e-05	1.0192146161976e-05	3.62776068517559e-05	4.85700906280597e-05	4.85700906280597e-05	4.85700906280597e-05	4.78264953346609e-05	3.00640096463432e-05	1.58638359915449e-05	2.84825021503309e-05	4.20665065923534e-05	4.85700906280597e-05	3.96025608766435e-07
