Porquesa	Piga	Chaquina	Guañare	Collacagua	Batea	Sillillica Norte	Diablo Marca	Columtucsa	Sillillica	Chilin Chilin1	Chilin Chilin2	CC3	CC4	Rinconada1	Rinconada2	Rinconada3	Rinconada4	Rinconada5	CC5	Laguna
0.000142687095460414	0.000157135118241397	0.000180903807256915	0.000146307350794023	0.000177554873208286	0.000271819326862705	0.00022980518108096	0.000102993335222618	0.000139563994860791	9.22540124581274e-05	6.83408451907323e-05	6.34332783462424e-05	5.1042058761844e-05	5.95056320873548e-05	4.95486125199303e-05	9.29383207199913e-05	3.174333782904e-05	0.000105187282684966	7.80313474059031e-05	6.26055303999369e-05	7.14900037290724e-06
7.0727680071316e-05	2.17008966870247e-05	-0.000143139350779947	0.000116139551727346	2.41216133421424e-05	2.43536204646222e-05	4.89838500024084e-05	2.20348831781832e-05	5.24590436770773e-05	1.34348755119583e-05	4.54020268844115e-05	6.0888216049213e-05	6.03495748474584e-05	6.07182649331828e-05	5.94035466552944e-05	4.42557420205566e-05	2.01238695340623e-05	4.12649135881444e-05	5.21505739431898e-05	6.08524988999808e-05	1.63913036365928e-06
7.52921221909195e-05	2.48700761879047e-05	0.0004672388165753	0.000123124437368973	3.72069316199594e-05	4.30749011706686e-05	5.32303804376615e-05	2.40174494911854e-05	5.33351554097851e-05	1.40466927657868e-05	4.52838553420949e-05	6.08544213917457e-05	5.98016165880038e-05	6.05222438735253e-05	5.8829093998877e-05	4.48877511426149e-05	1.9973902337605e-05	4.19753973325693e-05	5.26375063705496e-05	6.0784610650542e-05	4.70356211842043e-07
7.95403444611252e-05	3.23757690272347e-05	0.000478796122134597	0.000129987133752313	4.7405842376024e-05	5.58809056021535e-05	7.69723047099605e-05	3.09320174736327e-05	6.45544886102508e-05	1.59444646279144e-05	4.93852942530569e-05	6.67628976173415e-05	6.37676208895771e-05	6.58178496429914e-05	6.25605723072043e-05	4.95785032405321e-05	2.17612345696574e-05	4.67830601356871e-05	5.92704385838954e-05	6.65642863533649e-05	3.09803880733297e-07
8.0277680705166e-05	3.2479548310273e-05	0.000460963738519211	0.000131775751852374	4.54545610538424e-05	5.44048070550309e-05	9.05595174010208e-05	3.13340577546676e-05	6.2993173908944e-05	1.60243238440808e-05	4.79376601312171e-05	6.48254616747443e-05	6.1834544478143e-05	6.38818062192337e-05	6.06510026582779e-05	4.77380662281429e-05	2.10861687096633e-05	4.47145682993094e-05	5.76241347636949e-05	6.46271443656464e-05	1.90372524504732e-07
7.19651267628153e-05	2.83302890661146e-05	0.000441653527799536	0.000124879381496813	4.29933132022312e-05	4.84722470681288e-05	8.45835704158262e-05	2.97185350484583e-05	6.08952957792982e-05	1.50509335736571e-05	4.63232802064549e-05	6.26416537886122e-05	5.97529773058509e-05	6.17302715187799e-05	5.86074553133835e-05	4.60941138486448e-05	2.03675731527187e-05	4.31652933474499e-05	5.56800243089375e-05	6.24501201545267e-05	1.8574420688879e-07
7.48334029345046e-05	2.99522451021099e-05	0.000424140461999007	0.000121989098783005	4.1304986697561e-05	4.95104258357031e-05	8.13924534928944e-05	2.8806273866443e-05	5.90059642195682e-05	1.45732076555224e-05	4.48569433914364e-05	6.06581077035638e-05	5.78622315557267e-05	5.97760180094313e-05	5.67511012218509e-05	4.45984630812914e-05	1.97142785056472e-05	4.17551405590683e-05	5.39135052253757e-05	6.04727311826743e-05	1.81605599969243e-07
6.85518312420634e-05	2.66174942355752e-05	0.000406541866537616	0.000120023548968725	3.97630221588503e-05	4.4994522906073e-05	7.86680866971467e-05	2.80307749735865e-05	5.70579998679734e-05	1.42106542782895e-05	4.33475182692133e-05	5.86163586682087e-05	5.59157756200765e-05	5.7764346017859e-05	5.48401791504121e-05	4.30616955773899e-05	1.90424353160924e-05	4.03069323361286e-05	5.20952461946292e-05	5.84373039689063e-05	1.77190425227475e-07
6.88483559076069e-05	2.76758311322393e-05	0.000390797431162354	0.000117722978452361	3.86756364850506e-05	4.48646676762651e-05	7.71214073727503e-05	2.76429598833367e-05	5.58293452969066e-05	1.41214741994944e-05	4.20125507983572e-05	5.68707326695382e-05	5.40754029807362e-05	5.59559777006846e-05	5.30323255183987e-05	4.20138305457141e-05	1.84746869103129e-05	3.94975258155638e-05	5.0687309532976e-05	5.66784934446847e-05	1.76082937270694e-07
7.50073497479969e-05	3.1583809396604e-05	0.000376201062491946	0.00012331904359799	3.86609885996317e-05	4.8276471103296e-05	7.89535668369748e-05	2.8285576063716e-05	5.45996941622287e-05	1.48511250286957e-05	4.07454003373471e-05	5.52075698888106e-05	5.23526245351016e-05	5.4242699640094e-05	5.13420565855761e-05	4.09764363034913e-05	1.79314672508871e-05	3.86556513887397e-05	4.92754782679609e-05	5.5004799899302e-05	1.69065407288766e-07
