Porquesa	Piga	Chaquina	Guañare	Collacagua	Batea	Sillillica Norte	Diablo Marca	Columtucsa	Sillillica	Chilin Chilin1	Chilin Chilin2	CC3	CC4	Rinconada1	Rinconada2	Rinconada3	Rinconada4	Rinconada5	CC5	Laguna
0.000152798897902666	0.000168976318921062	0.00018132088246912	0.000154140926043053	0.000167360279046985	0.000253818050698524	0.000225883162914937	0.000108211902783767	0.000145064229273369	8.66031474135328e-05	7.1530212414954e-05	6.33750346818937e-05	5.10328489652585e-05	5.93708495360107e-05	4.9600011668946e-05	9.86375849599784e-05	3.41590235811726e-05	0.000111843709670222	7.9271891033842e-05	6.2524621073544e-05	9.23017172324873e-06
8.10266282375908e-05	4.41370897224707e-05	-0.000172822233297232	0.000135379276849375	3.43164874739833e-05	3.52382928052832e-05	6.79495835950737e-05	3.40801626570422e-05	6.08328679871706e-05	2.87934582686545e-05	5.67284863862812e-05	6.91243213686912e-05	6.72733399708528e-05	6.867699548363e-05	6.61128249117819e-05	4.91393657581697e-05	2.31304470663891e-05	4.75980582389116e-05	6.19342685952871e-05	6.90554380843934e-05	4.09558081990844e-06
9.46712549836379e-05	6.52383715833346e-05	0.000490516982306129	0.000138985013339937	4.21533723334247e-05	5.08922082667868e-05	0.000116845510137775	4.69863530905715e-05	8.08255751102757e-05	3.37389830614257e-05	6.61892824976453e-05	7.49796001900225e-05	7.2570962853234e-05	7.43845405444471e-05	7.12689005659126e-05	6.19296712085992e-05	2.46071948488827e-05	5.96398428221091e-05	7.04405168170146e-05	7.48787933872499e-05	1.41824342734354e-06
9.79539619153628e-05	7.05322993577317e-05	0.000501641941808596	0.000136443987617438	5.32229805685539e-05	7.21491057529214e-05	0.000166016090911578	5.18952675330615e-05	9.03192725657404e-05	2.72123732474531e-05	6.17789558974104e-05	7.77139766313076e-05	7.4045127041503e-05	7.66892854182314e-05	7.25456427278839e-05	6.38446894339021e-05	2.51566115839993e-05	6.02708729118019e-05	7.49689445219835e-05	7.74876659968192e-05	4.05340395977613e-07
9.06050667764214e-05	6.07124080957467e-05	0.000457400929386267	0.000111518851177674	5.08439136680969e-05	7.22229737534711e-05	0.000167404810241817	4.69746053071783e-05	8.39961615525531e-05	2.29486864588656e-05	6.01387053636164e-05	7.59093163687652e-05	7.22698073690268e-05	7.49001189425421e-05	7.07857465464104e-05	5.87025360402007e-05	2.45346770252726e-05	5.19248006473029e-05	7.33928768113699e-05	7.56843628302897e-05	3.17206574308464e-07
9.39451705125152e-05	6.81206472699258e-05	0.000467857868294617	0.000138006005632014	5.39027505842143e-05	7.09679161751062e-05	0.000165075772021777	5.08282570720575e-05	8.6299767134272e-05	2.62430513229006e-05	5.80190602289168e-05	7.3345752857048e-05	6.98312142001694e-05	7.23712322679302e-05	6.83955160901856e-05	6.03619208549404e-05	2.36981594441764e-05	5.90047238898923e-05	7.09126898917756e-05	7.31285318362858e-05	3.09494676500124e-07
9.10818323799482e-05	6.35763424907774e-05	0.000449836581960193	0.000129290872021982	5.10498747168739e-05	6.81804033754049e-05	0.000158756383602861	4.8394526871256e-05	8.37659252347417e-05	2.45419053373749e-05	5.60933585342712e-05	7.1017580519468e-05	6.76164439267052e-05	7.00745259446084e-05	6.62245236627453e-05	5.83320247483652e-05	2.29378632635284e-05	5.53410852844578e-05	6.86593912312102e-05	7.08073760218026e-05	3.02598756306566e-07
8.66492491993289e-05	6.0306017627894e-05	0.000422330764743525	0.000122984521047046	4.84066077804291e-05	6.50051271368319e-05	0.000151559866005241	4.63875053798818e-05	7.95244554599252e-05	2.32085232506136e-05	5.41219802373252e-05	6.86221039781357e-05	6.53373258465249e-05	6.77113322469703e-05	6.39905678976195e-05	5.50256571234027e-05	2.21561749915205e-05	5.24508643535834e-05	6.634074010657e-05	6.84190977894836e-05	2.9524200867094e-07
9.20049240067766e-05	6.51963574213502e-05	0.000406879874726112	0.000125876323397496	4.7618666492949e-05	6.84273666221729e-05	0.000157698061344914	4.60488705051681e-05	7.73253811556308e-05	2.31796955334125e-05	5.22470307442422e-05	6.63413649663445e-05	6.31672315719716e-05	6.54612894334871e-05	6.18634466500251e-05	5.32734799319366e-05	2.14118585550697e-05	5.23578575460282e-05	6.41332275834988e-05	6.61452032041929e-05	2.88252321764919e-07
9.54381469293665e-05	6.94079691899855e-05	0.000413548782525231	0.000137872325004288	4.888852873856e-05	6.86742925044797e-05	0.000157392043544383	4.73326168732521e-05	7.89714111330612e-05	2.44115275201121e-05	5.05205830412315e-05	6.42391670849796e-05	6.11668907346e-05	6.33873485144476e-05	5.99027003581009e-05	5.44463665627247e-05	2.07257871109277e-05	5.49709131458498e-05	6.20988991467462e-05	6.40493057795448e-05	2.81829715799579e-07
9.41360574407425e-05	6.77287796920581e-05	0.000387788382621738	0.000130852272944563	4.62690073547771e-05	6.7870447196856e-05	0.000154895622798281	4.52457084251505e-05	7.4902251037983e-05	2.30237590888451e-05	4.8752179799937e-05	6.20755733427233e-05	5.91078881632834e-05	6.12527675684782e-05	5.78846090475362e-05	5.13014045223781e-05	2.0020424792776e-05	5.19437295173205e-05	6.00059103190038e-05	6.18921807324018e-05	2.74977910904162e-07
8.44736005515205e-05	6.03524030164126e-05	0.000372904859367386	0.000127743086093644	4.4622216889974e-05	6.0187333630132e-05	0.000138492947287824	4.39194883675855e-05	7.27083326050698e-05	2.22091405307518e-05	4.71455156335988e-05	6.01103788304134e-05	5.72376178534354e-05	5.93139036202762e-05	5.6051449748231e-05	4.95782867500369e-05	1.93795659960992e-05	5.01491794932953e-05	5.81054452204218e-05	5.99328568696805e-05	2.68851079701053e-07
9.03964750809667e-05	6.51435017990128e-05	0.000379465913147561	0.000135225750750857	4.53427917925618e-05	6.25037432014529e-05	0.000142254567865196	4.45158102228283e-05	7.44931620675352e-05	2.29404008162292e-05	4.55400771761986e-05	5.81682889755438e-05	5.5316735029161e-05	5.73600678835618e-05	5.41666135920204e-05	5.08688012638687e-05	1.87496197035782e-05	5.15924266959495e-05	5.62848933133222e-05	5.7988645019097e-05	2.62314814372562e-07
0.00010206830176593	8.59398398378167e-05	0.000386634329324275	0.00015145976205592	6.03657942017159e-05	8.42731275930889e-05	0.000164007986872441	5.62743963135356e-05	8.81161493363893e-05	3.28578543877083e-05	5.2869238196527e-05	6.60014135626822e-05	6.09145731821381e-05	6.43976740272469e-05	5.9542742745277e-05	5.96514620789746e-05	2.13965588703303e-05	6.56315001363544e-05	6.58113964148139e-05	6.57056181164391e-05	8.97072946612027e-07
9.71191727882212e-05	7.89194429469624e-05	0.000370274985280447	0.000132814739527177	6.38358116023668e-05	9.33744371144904e-05	0.000180265082864572	5.45845025674585e-05	8.80083908685652e-05	2.45792697209633e-05	5.05806335067257e-05	6.60062134107849e-05	6.02486211548186e-05	6.41967463493539e-05	5.88112614378182e-05	5.65833206146622e-05	2.11833774062125e-05	5.90948837235026e-05	6.59368566160764e-05	6.56775449247457e-05	2.77379021557321e-07
9.96631618247687e-05	8.25845812453445e-05	0.000368790280615072	0.000137610996158868	6.49747629890796e-05	9.25274240816199e-05	0.000187574198033578	5.75653524598821e-05	9.16777383304684e-05	2.68193395356773e-05	5.05429283704001e-05	6.65723523100512e-05	5.91801791825943e-05	6.4170249255161e-05	5.76663600552849e-05	5.89907227832858e-05	2.1377364549406e-05	6.3779834587757e-05	6.74649928633553e-05	6.61173228595108e-05	2.28427662586248e-07
