Porquesa	Piga	Chaquina	Guañare	Collacagua	Batea	Sillillica Norte	Diablo Marca	Columtucsa	Sillillica	Chilin Chilin1	Chilin Chilin2	CC3	CC4	Rinconada1	Rinconada2	Rinconada3	Rinconada4	Rinconada5	CC5	Laguna
0.000134219664181288	0.000149253480149659	0.00017760675899675	0.000145505828826247	0.000157811869310312	0.000239775449318066	0.000226120234365683	9.6484027587643e-05	0.00013277265989754	8.85043531545445e-05	5.86046590999075e-05	6.12572782113798e-05	4.77247793932711e-05	5.69262731902097e-05	4.60438169352625e-05	8.23530793932978e-05	2.70972177077823e-05	9.48345493723491e-05	7.41156605355986e-05	6.03479503382306e-05	4.31691838445056e-06
8.29058555312496e-05	3.24878874757209e-05	-0.000154320797635066	0.00013039148901694	3.03056767583144e-05	3.35178248604648e-05	5.67501839114317e-05	2.67543611159271e-05	5.61409790932531e-05	2.24057651873354e-05	4.96577303821099e-05	6.37812882304806e-05	6.25764377866924e-05	6.3401136787052e-05	6.15496787871507e-05	4.70795431104638e-05	2.57550052453649e-05	4.28866394366643e-05	5.50623735906289e-05	6.3701395168548e-05	6.63610921971424e-06
8.67328142763844e-05	3.88373396874824e-05	0.000459329063150951	0.000134240816168282	3.29810203019223e-05	3.90983080781625e-05	7.22980322111107e-05	3.18959112740455e-05	6.28415518426489e-05	2.22897965023087e-05	5.10912013674656e-05	6.68397625273021e-05	6.52140764169755e-05	6.63235260911963e-05	6.4109188942431e-05	5.00258562614202e-05	2.43968162849655e-05	4.47069293983427e-05	5.93922030647589e-05	6.67312700275867e-05	5.20054383977547e-06
8.99117803061648e-05	4.69994846048013e-05	0.000460281356677847	0.000119139594569626	4.50947411048005e-05	6.05151735245868e-05	0.000107223476985383	3.98173000949126e-05	8.02372865380957e-05	2.20397429856414e-05	5.59311332347586e-05	7.49088836639949e-05	7.08182815546549e-05	7.35496233141886e-05	6.94016577482887e-05	5.78003412159421e-05	2.577678115945e-05	5.18962313040982e-05	6.93598062468741e-05	7.46097727416887e-05	4.64701745295339e-06
9.54664770301592e-05	5.30686682422375e-05	0.000462284248214658	0.000138932168738614	5.16644939549058e-05	7.08547585075017e-05	0.000143642691583836	4.44381584239868e-05	8.0163572430977e-05	2.17352997764121e-05	5.47617807243659e-05	7.39672561218256e-05	6.97604902394368e-05	7.25471337686924e-05	6.83439222207393e-05	5.66399327441954e-05	2.515304939052e-05	5.21715430918962e-05	6.88814191096473e-05	7.36506150194936e-05	4.42885879825701e-06
9.15052424754074e-05	4.99989783136088e-05	0.000433217496811338	0.000132063397791239	4.81063775646944e-05	6.60488493778296e-05	0.000136644053177326	4.24212763596177e-05	7.75277242109095e-05	2.05700153966837e-05	5.2909071927493e-05	7.14701200872295e-05	6.74077209310373e-05	7.00987666432696e-05	6.60371858235254e-05	5.46789236417843e-05	2.42865914554872e-05	4.9160803051247e-05	6.65529346761927e-05	7.11643560239819e-05	4.32117386081662e-06
9.27412900049824e-05	5.2285910263199e-05	0.000440814531062014	0.000139334184306886	4.85039760323535e-05	6.62472192886636e-05	0.000136579991176412	4.29007881884989e-05	7.51538112452743e-05	2.12708335778196e-05	5.12264110053264e-05	6.9202217250921e-05	6.52708294144934e-05	6.78751197638324e-05	6.39419577974741e-05	5.29044754984635e-05	2.34991723833502e-05	5.04849009612807e-05	6.44487730024031e-05	6.89063235812027e-05	4.224882757268e-06
8.88503095157136e-05	4.90397619385778e-05	0.000401622055300245	0.000132371052037712	4.56845418656601e-05	6.29826121614466e-05	0.000129708742767029	4.10670355424318e-05	7.27432332010146e-05	2.01770693065763e-05	4.94954437351831e-05	6.68686037516254e-05	6.30716592564601e-05	6.55869165532559e-05	6.17857818931361e-05	5.10870121181292e-05	2.26907153608141e-05	4.62208174147156e-05	6.22855111367132e-05	6.65828374647722e-05	4.12215865196834e-06
8.66123323848256e-05	4.8451059062115e-05	0.000408957291523487	0.000129882698614833	4.47237206061521e-05	6.10717747577696e-05	0.000125578737970444	4.00781069136856e-05	7.04350204245736e-05	1.97353224623349e-05	4.784742175254e-05	6.46466892108576e-05	6.09775959558931e-05	6.34081836177707e-05	5.97326304397633e-05	4.93398675042718e-05	2.19212445590273e-05	4.76348878950895e-05	6.02204733588137e-05	6.43705530807887e-05	4.0245603071709e-06
8.60628832354881e-05	4.84803170403922e-05	0.000382327772603988	0.000131762224248312	4.37278801485784e-05	6.03572120957655e-05	0.000123821740814258	3.98448494774121e-05	6.83406802814431e-05	1.98616102393186e-05	4.63284399432196e-05	6.25986426313079e-05	5.90472551293282e-05	6.1399890134052e-05	5.78399871168086e-05	4.77472754030717e-05	2.12122858012947e-05	4.48634689599053e-05	5.83208304463392e-05	6.23313718816328e-05	3.9348805787523e-06
