Porquesa	Piga	Chaquina	Guañare	Collacagua	Batea	Sillillica Norte	Diablo Marca	Columtucsa	Sillillica	Chilin Chilin1	Chilin Chilin2	CC3	CC4	Rinconada1	Rinconada2	Rinconada3	Rinconada4	Rinconada5	CC5	Laguna
0.000176993586512202	0.000189948976902303	0.000208962381602721	0.000174743142614145	0.000198565285108021	0.000300658119513226	0.000256384736255492	0.000128666658966212	0.000168166197294248	0.000114298797435799	9.29896014390689e-05	7.76937159238791e-05	6.49927115798623e-05	7.36205303359204e-05	6.34973818130749e-05	0.000120452739326039	4.54732288693861e-05	0.000132219379367114	9.58769020672913e-05	7.68293897055616e-05	1.53362156917714e-05
7.72938458754213e-05	2.81683375653782e-05	-0.000206779936745086	0.000116722176994057	2.64905657843303e-05	3.00726061141938e-05	5.43463622020891e-05	2.38507429135089e-05	4.68826003103923e-05	1.56002322249638e-05	4.59762569603199e-05	6.17804266061603e-05	6.08439936341896e-05	6.13926056476718e-05	5.98835343305332e-05	4.58293347709626e-05	2.07114527520682e-05	3.80120961433767e-05	5.35679611589048e-05	6.16913163820073e-05	3.61915584497375e-06
9.37015021770189e-05	5.07052106115224e-05	0.000476194540709194	0.000127759021905461	5.05105811868023e-05	6.42093426211712e-05	8.46329217951424e-05	3.5571997071237e-05	6.67975049730675e-05	3.01491165536076e-05	5.86007971128541e-05	6.72832096721808e-05	6.54987081882225e-05	6.65250778722476e-05	6.44872971294126e-05	6.02564282272027e-05	2.26866623709033e-05	5.73018183703413e-05	6.22537321619721e-05	6.7115181211489e-05	3.21032378502004e-06
9.84581358338982e-05	5.55253935545979e-05	0.000481003168703568	0.000136399592761866	5.56244612434196e-05	7.80930154621134e-05	0.000130862767343783	4.08200578621809e-05	7.2945654297896e-05	2.70214270297081e-05	5.72777275198567e-05	6.9294368549965e-05	6.75767945986326e-05	6.85594713558512e-05	6.64840267428776e-05	6.05609083909281e-05	2.29515748322938e-05	5.77647639721647e-05	6.49740373698902e-05	6.91315733793265e-05	2.1032268817161e-06
9.2626604938322e-05	5.08507482304322e-05	0.000452482342786906	0.000123967197994874	5.20644637974128e-05	7.16061541539847e-05	0.000133727795808887	3.88133935120319e-05	6.98812017810385e-05	2.44178395408191e-05	5.5897391796199e-05	6.80973427998897e-05	6.64374157774501e-05	6.73871169794541e-05	6.53514252089425e-05	5.89235073677716e-05	2.24757403458208e-05	5.46056191583856e-05	6.40996302095442e-05	6.79400135659093e-05	1.90444780628951e-06
8.37053068492953e-05	4.33657984950398e-05	0.000412031255259602	0.000103809952148711	4.81300911499095e-05	6.45147257408977e-05	0.000119219221482338	3.48021722054208e-05	6.43756484765884e-05	2.12894078823473e-05	5.38900342847184e-05	6.58016248435546e-05	6.41985040649505e-05	6.51157100258463e-05	6.3146924307013e-05	5.6825736940368e-05	2.17106607720723e-05	5.03045603552268e-05	6.19284955000965e-05	6.56496815803209e-05	1.85814518646344e-06
8.06212515398426e-05	4.18922685675075e-05	0.000398449771323381	9.63185601159467e-05	4.71785439430661e-05	6.15895916060716e-05	0.000113765467942211	3.36767697797226e-05	6.41441519021654e-05	2.03450445777957e-05	5.30768350515767e-05	6.51208804126969e-05	6.31283270258617e-05	6.43179091138441e-05	6.20590183221533e-05	5.62869589351354e-05	2.14761571641894e-05	4.98017125770999e-05	6.14748538046536e-05	6.49445889512154e-05	1.86261388899916e-06
8.80041099707147e-05	4.80339912078576e-05	0.000409450604452065	0.0001188925500432	4.78315116218807e-05	6.57627650253451e-05	0.00012297644054334	3.71751686172014e-05	6.71168587841072e-05	2.2901623254814e-05	5.17277210215425e-05	6.37650547164063e-05	6.15669677145875e-05	6.29032037028542e-05	6.04988777722836e-05	5.50481354570424e-05	2.09979511215276e-05	5.14996121289501e-05	6.02615084679492e-05	6.35766481167088e-05	1.7714863996133e-06
8.57719254649587e-05	4.61911109516771e-05	0.000393891849929279	0.000116688981834946	4.60376561606158e-05	6.33342406065909e-05	0.000118375806507078	3.61076506139038e-05	6.51644195054451e-05	2.21021910504925e-05	4.99046698977725e-05	6.16475112790838e-05	5.95234001621832e-05	6.08146682991802e-05	5.84886093804404e-05	5.31134419581243e-05	2.02932043893078e-05	4.9780888946043e-05	5.82538248553442e-05	6.14654466671565e-05	1.7295460048817e-06
8.17570819377777e-05	4.37340499979433e-05	0.000378620327392856	0.000109324151669144	4.4305634886755e-05	5.9776588561172e-05	0.000111506486887858	3.42750980997058e-05	6.3210825199681e-05	2.06815630490798e-05	4.82265702277559e-05	5.96955525260107e-05	5.76395528768091e-05	5.88894173125497e-05	5.66354482185776e-05	5.13297590481862e-05	1.96435570555124e-05	4.80808153574794e-05	5.64083489989334e-05	5.95193269238699e-05	1.69100833867365e-06
8.47467687986841e-05	4.6501560681207e-05	0.000375386578074988	0.000121143572902656	4.35803473892782e-05	6.09946514748082e-05	0.000114321125033851	3.55676998146944e-05	6.31499389235042e-05	2.17325533862612e-05	4.65109132318841e-05	5.76862720783886e-05	5.57002272145677e-05	5.69075666280813e-05	5.4727911214296e-05	4.95051794708466e-05	1.89755503570766e-05	4.77454767757376e-05	5.45092099832084e-05	5.75160432143947e-05	1.64989557989283e-06
8.2495008797032e-05	4.46814383486904e-05	0.000360851888107948	0.000118341317066357	4.19573587191464e-05	5.86956316601906e-05	0.000109923373113881	3.44975909307534e-05	6.12581141835324e-05	2.09270641575951e-05	4.4951905249618e-05	5.58611219809471e-05	5.3938574548451e-05	5.5107313784908e-05	5.2995081934022e-05	4.78441290372346e-05	1.83686173718465e-05	4.61217775712575e-05	5.27846044634422e-05	5.56963361433409e-05	1.61313287309633e-06
7.90916574016757e-05	4.25397355735898e-05	0.000350954483040173	0.000108667733506354	4.14995177088564e-05	5.56932371664486e-05	0.000104179572543753	3.31373297492958e-05	6.16080999037845e-05	1.98468911006865e-05	4.47157013799076e-05	5.59246796522848e-05	5.32948761125228e-05	5.49527781934367e-05	5.23042923715126e-05	4.78434033583097e-05	1.83812315411673e-05	4.60826288246401e-05	5.31180368825601e-05	5.57142800912528e-05	1.61592960757487e-06
7.96759724582022e-05	4.29977817187857e-05	0.000339567369683122	0.000110895696357508	4.17763755986692e-05	5.62352412668645e-05	0.000104628525280076	3.36185028353133e-05	6.13251304294474e-05	2.01836740084442e-05	4.39111160963164e-05	5.52355295470967e-05	5.21219998820299e-05	5.41051133920065e-05	5.11116632080399e-05	4.73419211343951e-05	1.81361335639351e-05	4.56861895935019e-05	5.26676594579401e-05	5.49920263410404e-05	1.54949311172077e-06
8.83348927846243e-05	5.50958054535072e-05	0.000353587278555078	0.000114400875304342	6.661805664642e-05	8.95983374088725e-05	0.000123134973222539	4.0451429101123e-05	7.37777936153952e-05	2.55747607239005e-05	4.98689098473879e-05	6.38978711612093e-05	5.70148318481783e-05	6.16326173767169e-05	5.5630764102495e-05	5.60225657797529e-05	2.09534530665291e-05	5.4205531858465e-05	6.2537522310042e-05	6.34160883895037e-05	1.73122595092344e-06
8.9988407541276e-05	5.62758708319229e-05	0.000346733285886599	0.000122740720177296	0.000116525420341623	0.00016412817991733	0.000141317885546866	4.28167434114505e-05	7.3615162403257e-05	2.48218266889842e-05	4.86804322222443e-05	6.28481215791465e-05	5.59378907056105e-05	6.06304823615222e-05	5.45417013750813e-05	5.46950881116873e-05	2.05122630322142e-05	5.31912632367495e-05	6.15094311362236e-05	6.23765608789046e-05	1.46185907714218e-06
7.96903865608728e-05	4.79242247207051e-05	0.000324219288549612	9.86955947893902e-05	0.000119437822313824	0.000161694202779802	0.00012238642869762	3.71216883026974e-05	6.94106150800719e-05	2.05306649993624e-05	4.70718299031043e-05	6.08550585555261e-05	5.41666958709555e-05	5.87086567927411e-05	5.28133240965656e-05	5.28810470402086e-05	1.98565887172356e-05	4.99654443237404e-05	5.95687537949534e-05	6.03986500965875e-05	1.42928656583385e-06
3.77347085409014e-05	1.86784798040989e-05	0.000156828479670169	4.10491778984033e-05	9.26065961728225e-05	0.000134200654127032	8.23032718066335e-05	2.36815125939674e-05	3.48466028796129e-05	1.07539130433686e-05	4.41065883823588e-05	5.69970712655211e-05	5.23433078671746e-05	5.49875083675788e-05	5.10341479835161e-05	2.80518173955898e-05	1.86194838228059e-05	2.37609212929167e-05	5.23496414542727e-05	5.6569763530461e-05	1.39453747343755e-06
3.61611637854356e-06	1.74901649972357e-06	3.84410768867831e-05	4.22583582601269e-06	2.82885645396555e-05	5.04125440009069e-05	2.61706603020677e-05	5.37929763464334e-06	6.8618293693935e-06	1.66519883237572e-06	1.06100197295488e-05	1.30305605090308e-05	1.98275850241261e-05	1.43585871933317e-05	1.93408533670778e-05	5.84898539962408e-06	4.45058481571192e-06	3.92440312185241e-06	1.24997027411323e-05	1.29328920161769e-05	7.07802615632046e-07
1.28046954136089e-05	2.10491593870102e-06	8.57295831890071e-05	4.08985020544862e-06	6.04221416884719e-05	8.68341157859519e-05	4.64153490090534e-05	1.02983663535401e-05	1.79561064386858e-05	3.06194485512683e-06	2.66322858584454e-05	3.37929123462296e-05	3.61335525341936e-05	3.25656499781796e-05	3.6748581830968e-05	1.34354456007272e-05	1.11984753027106e-05	9.92122489625513e-06	2.78582252465605e-05	3.35396557894805e-05	1.13773106121538e-06
7.51274060972503e-06	7.7827633005032e-07	6.14452052396051e-05	4.08772863947937e-06	5.49540119983985e-05	7.51901433207072e-05	3.71638248364048e-05	7.97980778967151e-06	1.21842938620593e-05	2.67715271858533e-06	2.20124938683912e-05	2.79609666163417e-05	3.37711111760843e-05	2.8613866888499e-05	3.28918935949241e-05	1.1664430703391e-05	8.20157002636026e-06	6.25142263967816e-06	1.74948822378145e-05	2.77514523996292e-05	9.51361823618496e-07
3.69910471900437e-05	1.76104894219306e-05	0.000164498393399498	4.21209328414335e-05	8.57125706728991e-05	0.000119647822739281	7.370804916281e-05	2.31935523950634e-05	3.48446219363579e-05	1.07637625194687e-05	4.21877097771964e-05	5.47498731224622e-05	4.95137881058087e-05	5.44457231748833e-05	4.81940536822295e-05	2.62512784396143e-05	1.78840096165016e-05	2.510753403699e-05	5.09316620873152e-05	5.43545463918833e-05	1.38786873347379e-06
3.8638953350476e-05	1.70378565454013e-05	0.000168549347495227	4.50199838202053e-05	8.22909089418896e-05	0.000113441486403402	7.35718383431919e-05	2.411408395009e-05	4.0594151540038e-05	9.7011319033041e-06	4.330934228501e-05	5.47939683306201e-05	4.95644174493613e-05	5.45085959456457e-05	4.82105081708308e-05	2.86300811364203e-05	1.78290325312694e-05	2.45237523807801e-05	5.30671030373622e-05	5.44122384893465e-05	1.26498265435004e-06
7.51277257959848e-05	4.34937026822715e-05	0.000320165299757786	0.000108448614697556	9.74348473820582e-05	0.00012679234525751	0.000109392422397244	3.75080439552818e-05	7.22306900534251e-05	1.93015202123994e-05	4.18893285586312e-05	5.47970257830955e-05	4.79940709443267e-05	5.27797047147528e-05	4.66820062797545e-05	4.96825533367636e-05	1.78027185193574e-05	5.14494430108588e-05	5.47506013793348e-05	5.44153732975662e-05	1.23679720243814e-06
8.92144755800587e-05	5.78389712041413e-05	0.000311042489439257	0.000128341017698563	9.77026833595456e-05	0.000135661929491971	0.000130598559884412	4.26814063399019e-05	7.27258361209805e-05	2.61188915504005e-05	4.19303614148493e-05	5.45792704603431e-05	4.72721996772736e-05	5.2386040500348e-05	4.59908641406903e-05	5.02489822339546e-05	1.78698229810313e-05	5.24645176109645e-05	5.49908492573264e-05	5.41597209331843e-05	1.66667590973472e-06
9.47584992539482e-05	6.87483868340716e-05	0.000319318724727098	0.000126663655117543	9.96991567375276e-05	0.000135572115995788	0.000143435868499869	5.27400680667129e-05	8.57640345076176e-05	3.45464042413514e-05	5.347929412563e-05	6.46299167872366e-05	5.49297735405598e-05	6.18734850175518e-05	5.34013258866843e-05	6.09048286817076e-05	2.16093555419326e-05	6.51575967315526e-05	6.72164958545675e-05	6.40942145465252e-05	3.33284992867538e-06
0.000117368543649418	9.95815593481673e-05	0.000364756115192536	0.000151159631032204	0.000122082407816552	0.000171300970967677	0.000208243928724721	6.99148761529895e-05	0.000109501161935744	4.11801549981026e-05	6.33819042985573e-05	7.41075878791e-05	6.28210255033601e-05	7.07879795972597e-05	6.11222093879559e-05	7.79430237466378e-05	2.46397112387704e-05	8.2451584315246e-05	8.06849795401769e-05	7.34534754448613e-05	1.29317727631648e-06
0.000128030951846728	0.000116482336637267	0.000352773993808361	0.000159229784372877	0.000177077840490137	0.000254434400260507	0.000229368487177954	7.6728008657991e-05	0.000112196821336029	6.54132413244002e-05	7.45709537136892e-05	7.50872279532298e-05	6.46013795607208e-05	7.20018633832852e-05	6.30981907612031e-05	8.63120137028124e-05	3.36707858643192e-05	9.40732063169093e-05	8.48623232242439e-05	7.44792585684081e-05	5.16348852630723e-06
9.34973956350443e-05	7.17165025262131e-05	0.000261122048921897	7.95722551992861e-05	0.000160275841269571	0.000234930017116095	0.000175117799733857	5.84132936883873e-05	0.000103414777547603	6.15083819348615e-05	9.40913563829739e-05	6.45661314373722e-05	6.05812126191054e-05	6.45409371177907e-05	5.94207349745333e-05	9.41802682395944e-05	3.6314978359445e-05	8.77877340456386e-05	7.77792183457891e-05	6.40789034546648e-05	4.98275476329219e-06
1.11100392498702e-05	6.81218690517512e-07	7.23611085112142e-05	3.3411832534566e-09	6.97776467682168e-05	0.000122043217782937	9.5668386358832e-05	1.39627350206879e-05	1.35565435996121e-05	1.49701227289809e-05	4.12085552496626e-05	2.20853442916047e-05	3.60412683470058e-05	2.82392029660322e-05	3.53556296013334e-05	3.11525788677681e-05	1.47738325860758e-05	2.98000570981451e-05	2.15052248815764e-05	2.19187166856508e-05	3.04521268305604e-06
1.01884095121199e-05	0	6.19178562396902e-05	3.18893030849328e-09	6.82973674068249e-05	0.000110033548470717	8.73470241211078e-05	1.35914148072943e-05	1.10194200586775e-05	1.98436678774887e-05	4.43476115926916e-05	3.01272136283909e-05	3.0196411492311e-05	3.12296876657747e-05	3.17202831067246e-05	2.83403072378499e-05	1.48080552175458e-05	2.63183667863354e-05	1.83522914874608e-05	2.98999327470096e-05	3.10564154452509e-06
2.25616316041743e-05	3.93881646780686e-06	8.30366432209428e-05	3.4889698042643e-09	8.2341372006371e-05	0.000137463483147481	0.000104083209648226	2.14914910337654e-05	3.05555360185454e-05	2.4506611690511e-05	5.5453013930337e-05	3.83374707107922e-05	3.49390407177602e-05	3.66638306741406e-05	3.82330318273962e-05	3.89246767245457e-05	2.04819654945663e-05	3.25184686055705e-05	3.52202692933666e-05	3.80482877128936e-05	3.45659668658987e-06
1.45065641633433e-05	1.44822875064916e-05	5.7411190292699e-05	2.18682938794568e-05	3.78887500264184e-05	5.24490360611656e-05	5.02894433300393e-05	1.23339164458244e-05	1.73030895919615e-05	1.28716980254998e-05	1.93142121646776e-05	1.18483742343718e-05	1.4218649949021e-05	1.35890309587743e-05	1.38903370541565e-05	1.83782926043825e-05	6.96645619125958e-06	1.84728940844749e-05	1.24458669072848e-05	1.17590088379032e-05	1.14066810039277e-06
8.38077545904294e-05	6.9780246940036e-05	0.000265598718743221	7.30364061118745e-05	0.000145020588664732	0.000217504648462675	0.000187216775379809	5.15056095330495e-05	9.02953094830037e-05	4.6730950967277e-05	7.50585524859114e-05	5.55414711777316e-05	5.36761471039131e-05	5.30581583349204e-05	5.44202818904397e-05	8.30565385312661e-05	2.92736390348644e-05	7.89490509516669e-05	6.35930348031855e-05	5.51226001737575e-05	4.49057404248696e-06
9.95056622749393e-05	7.85609425776649e-05	0.000289828944950257	7.00035455932814e-05	0.000156701415893882	0.000232420447768314	0.000186871174405713	5.95710292975377e-05	0.000112304794550669	5.55919821145307e-05	8.87654981318395e-05	6.81033863905654e-05	6.20015494261252e-05	6.71902590713788e-05	6.04940609896131e-05	9.42365361679963e-05	3.51392076797858e-05	9.33460128518337e-05	8.30408746261726e-05	6.75898961600728e-05	5.03829694754064e-06
8.51251809716632e-05	7.19609378700388e-05	0.000251916010944996	7.71742254364809e-05	0.000133249411275919	0.000198722853163375	0.000170527407889645	5.21391221095843e-05	8.99849263978305e-05	4.56381196523247e-05	7.08556944467378e-05	5.47169113942036e-05	5.04830136269877e-05	5.22138662939361e-05	5.11171702625718e-05	7.96840189004476e-05	2.78868832588481e-05	7.61695425257309e-05	6.25768262407337e-05	5.43044330754196e-05	4.29702418245796e-06
0.000133332759036958	0.000128780234587175	0.000313120696091561	0.000147192614090438	0.000164946888582184	0.000247554706870508	0.00023497725795836	7.44884251231614e-05	0.000117105843516506	6.53586697287333e-05	8.10598394281782e-05	6.6438828621958e-05	5.65228589372418e-05	6.34006567617636e-05	5.50779902638336e-05	9.42441757103757e-05	3.29683028613299e-05	0.000101274147070155	7.8654640287625e-05	6.5938067779236e-05	4.67227832567943e-06
0.000146694864142586	0.000147269065982781	0.000327028717631675	0.000166365693645318	0.000205974754487058	0.000315492887901886	0.000248800693588778	8.41255452475579e-05	0.000125425859455401	0.000108770600305223	8.34086821360031e-05	7.07561960502439e-05	5.97819289552281e-05	6.73771474630375e-05	5.82035262260457e-05	9.96873460044279e-05	3.48007214554012e-05	0.000107930823441128	8.62372569649475e-05	7.02184855136323e-05	5.05307896731654e-06
0.000145013292886233	0.000139107028814827	0.000336257266404096	0.000149827746340183	0.000265338438121087	0.000414628439923458	0.000261324002322276	8.55556718749986e-05	0.000134732504385036	0.000162760268314362	8.5358591019163e-05	7.60414988822434e-05	6.34325664306071e-05	7.19565302609234e-05	6.16667684555027e-05	0.000103848007391578	3.53024535042927e-05	0.000110583927995593	9.28051679784206e-05	7.53675214375596e-05	4.69051407680585e-06
0.000143372995993583	0.000139287199364198	0.000332868609594674	0.000157933208958291	0.000275471857718237	0.000427764867210704	0.00025904411930188	8.78441832839428e-05	0.000138033339632537	0.000145661157924025	8.41084108441023e-05	7.63491933183327e-05	6.3470056757942e-05	7.21544025785998e-05	6.1677675779507e-05	0.000102835081858569	3.5147518246798e-05	0.000109648084829874	9.27800188808314e-05	7.56451214337993e-05	4.74274122565284e-06
9.41313311775552e-05	6.055646243397e-05	0.000226441780014202	7.57563334329859e-05	0.000237466625387331	0.000371618790326328	0.000207926591164276	6.36072632965966e-05	9.49248869293862e-05	0.000115158825732288	7.58140402347932e-05	6.86936895070166e-05	6.1275684585884e-05	6.95336787607333e-05	5.95344564896821e-05	8.28814061069705e-05	3.13833208908902e-05	7.32757504987674e-05	8.17552498064422e-05	6.80661437353567e-05	4.3844685128413e-06
