Porquesa	Piga	Chaquina	Guañare	Collacagua	Batea	Sillillica Norte	Diablo Marca	Columtucsa	Sillillica	Chilin Chilin1	Chilin Chilin2	CC3	CC4	Rinconada1	Rinconada2	Rinconada3	Rinconada4	Rinconada5	CC5	Laguna
0.000180438780913243	0.000191456960419223	0.000216637982516595	0.000176663757381743	0.000184931210300084	0.000281105080074883	0.000265955728150284	0.000130902086540664	0.000173009397460993	0.000101400557077028	9.62713963640685e-05	8.0181807863201e-05	6.69035618998359e-05	7.59808588507247e-05	6.53587081642463e-05	0.000123078167412324	4.69042462974057e-05	0.000134560809975597	9.7905732522831e-05	7.92933424035115e-05	1.61196765487901e-05
0.000101486779217092	5.29370072630777e-05	-0.000114850262645331	0.00015776657192811	3.84448088806477e-05	4.48414909407721e-05	8.53800793977165e-05	3.68760276125099e-05	6.85131444582284e-05	2.85328956378436e-05	5.33041457311369e-05	7.17972213257247e-05	6.95507663418412e-05	7.10884290645457e-05	6.83417283649739e-05	5.53744983703499e-05	2.40070147095894e-05	5.3768598280969e-05	6.39673642203255e-05	7.16482609114497e-05	4.07444516655715e-06
0.000112033292724291	6.73894963967581e-05	0.000532153166248697	0.000167027329216	4.15125339271863e-05	5.74852478061608e-05	0.000140769844775374	4.7686013187462e-05	8.38903999652267e-05	2.46089636656979e-05	5.82905828272295e-05	7.89782180435427e-05	7.45686563520617e-05	7.75869561700643e-05	7.30643286032956e-05	6.05925462148193e-05	2.56414334330006e-05	6.00894626275863e-05	7.24907874092051e-05	7.86858313226492e-05	7.82170092357513e-07
0.000121796653720942	8.18085643579234e-05	0.000542005261504093	0.000173345655823363	6.12731708475103e-05	8.53578683240977e-05	0.000180667628614637	5.87788101203417e-05	9.85338142241946e-05	2.88848161587533e-05	6.43324370736596e-05	8.76157217828659e-05	8.05998640683519e-05	8.53996707098773e-05	7.87285052934841e-05	6.9596204975679e-05	2.84982807120831e-05	7.07247559601627e-05	8.27263400137966e-05	8.71496565725356e-05	1.26059773672316e-06
0.000118904713022509	7.86972680070376e-05	0.00052566498510794	0.000170025269238808	6.35268104336461e-05	8.95686069825493e-05	0.000191755357847058	5.90423297285337e-05	9.77600631860497e-05	2.84571291896543e-05	6.31142875434093e-05	8.60278315972336e-05	7.88659005550112e-05	8.37606179826076e-05	7.6991037936811e-05	6.73354179679735e-05	2.77874404386694e-05	6.84755679725077e-05	8.11815528270195e-05	8.55513810126334e-05	6.72604936208425e-07
0.000115586900982229	7.64643898111609e-05	0.000503915119349864	0.00016600464320239	6.04520801478181e-05	8.5209197510735e-05	0.000183724396540959	5.71129784471132e-05	9.45684428694435e-05	2.75007878071001e-05	6.09789201588009e-05	8.31155834159881e-05	7.62005738005572e-05	8.09266247258623e-05	7.43875488322492e-05	6.50009002615568e-05	2.68392692938096e-05	6.60763403218206e-05	7.84420363440268e-05	8.26555847130647e-05	6.56252472848983e-07
0.000112599801122606	7.40096537440118e-05	0.000484217356487342	0.000162417868829239	5.82785024653747e-05	8.21580636632624e-05	0.000177014541287663	5.54220409139193e-05	9.16924986771111e-05	2.66330019593047e-05	5.90398318563673e-05	8.04710484659775e-05	7.37800626824947e-05	7.83530840689978e-05	7.20230406070889e-05	6.2880772837195e-05	2.5977684516471e-05	6.38926074317299e-05	7.59564806231724e-05	8.00259749113352e-05	6.4163022363848e-07
0.000109466824851374	7.14286652329332e-05	0.000464369986017985	0.000158579850219142	5.60722357079544e-05	7.90615732132732e-05	0.000170202642608192	5.36688130758577e-05	8.87222925241227e-05	2.57402086649212e-05	5.70453227435107e-05	7.77511440637511e-05	7.12898719724745e-05	7.57059636200436e-05	6.9590547406095e-05	6.07044561029158e-05	2.50920881957947e-05	6.16532115743796e-05	7.33989267308427e-05	7.73213708652614e-05	6.26030850702521e-07
0.000106488922827113	6.82951014691725e-05	0.000445536806229825	0.000154936731392522	5.39780847964022e-05	7.61240620622179e-05	0.000163690627432259	5.19970655414046e-05	8.58948013814162e-05	2.48907164592447e-05	5.51466380721715e-05	7.5161982149119e-05	6.89190802850217e-05	7.31859856671624e-05	6.72746447346722e-05	5.86326638035116e-05	2.42489920690089e-05	5.95212736844512e-05	7.09645039963248e-05	7.47467520809272e-05	6.11209804728685e-07
0.000103750434783867	6.67381808844562e-05	0.000428229337823867	0.00015159274025156	5.2053580229426e-05	7.34260993750619e-05	0.000157663912514875	5.04541544548741e-05	8.32893200576065e-05	2.4108234136952e-05	5.33968498817329e-05	7.27759234083825e-05	6.67339913267701e-05	7.08635928306953e-05	6.51401166471456e-05	5.6723531575837e-05	2.34720106532144e-05	5.7556751417674e-05	6.87214775258872e-05	7.2374076118263e-05	5.97591210965867e-07
0.000100876952570984	6.44191790790088e-05	0.000410771546473613	0.000148013913194874	5.00990162851842e-05	7.06861475915293e-05	0.000151520635999682	4.88542841596621e-05	8.05971986955859e-05	2.33027766600966e-05	5.1596427825207e-05	7.03209880339707e-05	6.44853066841593e-05	6.84739861992291e-05	6.29435976075638e-05	5.47642204173296e-05	2.26733084175081e-05	5.55432153010336e-05	6.64133216670002e-05	6.99328722804267e-05	5.8306255648109e-07
9.82913077006441e-05	6.22246825095752e-05	0.000394869899866144	0.000144821376459333	4.83230533715592e-05	6.81984792403885e-05	0.000145897737229491	4.74024702806117e-05	7.8155916521156e-05	2.25718170879304e-05	4.9961271173663e-05	6.8091415800879e-05	6.24428894220712e-05	6.63036911016503e-05	6.09485036053018e-05	5.29838647001928e-05	2.19477625831126e-05	5.37130578043953e-05	6.43179704666643e-05	6.77157593468432e-05	5.7007114562991e-07
9.5577189921302e-05	5.99213443177829e-05	0.000378822612220232	0.000141404300289004	4.65183751586433e-05	6.56704653854327e-05	0.000140173202373627	4.58975002033295e-05	7.56329578628657e-05	2.18191595290884e-05	4.82784620333594e-05	6.57970129079467e-05	6.0340658282857e-05	6.40701459974815e-05	5.88951188194471e-05	5.11564713601693e-05	2.12018134272809e-05	5.1837076752729e-05	6.216136122687e-05	6.54341473515286e-05	5.56211582097161e-07
9.67384553164211e-05	6.34838463457129e-05	0.000366780070929868	0.000142505510339805	5.33042290913891e-05	7.3363015772275e-05	0.000137339088046311	4.77000744770072e-05	7.59362661646626e-05	2.57039272932499e-05	5.00650175842596e-05	6.52013388575296e-05	5.97860017919381e-05	6.34785097595662e-05	5.84358190068907e-05	5.32645289628147e-05	2.15659715641344e-05	5.45019377124447e-05	6.27580060657639e-05	6.48393244343659e-05	2.30558505879458e-06
0.00011310347978494	8.85860143083998e-05	0.000385320621086385	0.000156999463866554	7.04762947252766e-05	0.000101026428315906	0.000169601955283032	6.12586853633535e-05	9.21521172577087e-05	3.65892969298668e-05	6.37571703092457e-05	7.07882622327364e-05	6.50137236095426e-05	6.89204679016523e-05	6.37148878662135e-05	6.79745007815618e-05	2.37761756187674e-05	7.07828915506228e-05	7.21018633352068e-05	7.03957897259999e-05	1.10924723499043e-06
0.000110709314903639	8.53530334513061e-05	0.00037538199354431	0.00015344065617929	6.69580323560689e-05	9.70591571371754e-05	0.000190061403998622	6.1401857666543e-05	9.22932661912457e-05	3.14793086749597e-05	5.91000006709759e-05	7.07791988034593e-05	6.44180027435663e-05	6.87280933063714e-05	6.30631741998888e-05	6.58917058395942e-05	2.35962214389838e-05	6.83853722322132e-05	7.23587013869533e-05	7.03482118286957e-05	4.69696831621742e-07
0.000107849568761657	8.1538705623779e-05	0.00036063229957742	0.000150119096528714	6.4428730139596e-05	9.32949342256878e-05	0.000183890913623177	5.96328509724676e-05	8.95984687918141e-05	3.03557604254203e-05	5.70597446120769e-05	6.8533887280536e-05	6.23763438818265e-05	6.65484979344916e-05	6.10612213475855e-05	6.3649116711332e-05	2.28335163136718e-05	6.60345894149195e-05	7.00393841835706e-05	6.81167121120455e-05	4.59231437731465e-07
