Porquesa	Piga	Chaquina	Guañare	Collacagua	Batea	Sillillica Norte	Diablo Marca	Columtucsa	Sillillica	Chilin Chilin1	Chilin Chilin2	CC3	CC4	Rinconada1	Rinconada2	Rinconada3	Rinconada4	Rinconada5	CC5	Laguna
0.000139598915005758	0.00015368167098312	0.000174101430315518	0.000142949805173086	0.000160926428880616	0.000243429706242619	0.000222878771186555	0.000100827672417032	0.000134781604139272	7.70066568136256e-05	6.58793599571653e-05	5.99714204254644e-05	4.81649983016295e-05	5.61711889872312e-05	4.67765376202773e-05	9.0729061893345e-05	3.06893391010729e-05	0.000103242442280397	7.48353522714598e-05	5.91775366230805e-05	6.94699293733448e-06
5.8472838938336e-05	1.89489667867648e-05	-0.000264901038173448	8.22079845671566e-05	1.83710714778792e-05	2.03449906562668e-05	3.40759125394167e-05	1.73417777075493e-05	4.47860784232855e-05	1.01069526652392e-05	4.56675943619084e-05	6.11150914125835e-05	6.11150914125835e-05	6.11150914125835e-05	6.02245492574537e-05	3.92736162842855e-05	1.75073158586162e-05	2.75293946101406e-05	4.4600838127581e-05	6.11150914125835e-05	2.35996702370579e-06
7.6014350268352e-05	3.55023133025693e-05	0.000381654850673668	9.70675798672378e-05	2.65269262212997e-05	3.8105673782468e-05	7.16703246430385e-05	2.95515173043347e-05	6.55963368174858e-05	1.46916670899254e-05	5.19542376128836e-05	6.98403234688968e-05	6.88349869840227e-05	6.94100882326591e-05	6.76745219436194e-05	5.23151071175795e-05	2.06012197718052e-05	4.07506032194079e-05	5.73952465647035e-05	6.97499047467699e-05	3.10939195055251e-07
7.73517542928652e-05	3.94305439549104e-05	0.000397150565099151	0.000110180467267312	3.56698501907106e-05	5.19798244029123e-05	0.000104128714428963	3.21150268575406e-05	6.23085905140421e-05	1.37474533401295e-05	5.12320639240479e-05	6.89291293180721e-05	6.76449901576879e-05	6.8418611611374e-05	6.64567380602104e-05	4.75317331491354e-05	1.92187691336313e-05	4.2245754503029e-05	5.40221115610113e-05	6.88218386958035e-05	2.49828297222443e-07
7.58060913673006e-05	3.50312454322669e-05	0.000392355737043461	9.49050866736697e-05	3.81548561085138e-05	5.43102162480525e-05	0.000102583638362055	3.19111407337588e-05	6.96564296217303e-05	1.24425381257347e-05	5.27393679162917e-05	7.1091442923907e-05	6.86285712703336e-05	7.03729717058621e-05	6.72751011724076e-05	5.18849567886958e-05	2.1144634650868e-05	3.8729194193938e-05	6.03648088728651e-05	7.0940449345551e-05	1.65759801770736e-07
8.2596555633341e-05	4.36154855154569e-05	0.000407228183133222	0.000120601278458086	4.08497272936139e-05	5.76001980479449e-05	0.00011558813936798	3.52964332344015e-05	6.55483248889371e-05	1.5634381714188e-05	5.09606791560732e-05	6.86929999749855e-05	6.63146099187256e-05	6.79991780334098e-05	6.50050095604856e-05	4.88962325726254e-05	1.98883254352763e-05	4.53869169047037e-05	5.68514812491258e-05	6.85471873724794e-05	1.61729870491524e-07
7.78755180475741e-05	3.82338357667256e-05	0.000390784014328841	0.000107224316784433	3.77364898233374e-05	5.32604124969917e-05	0.000105331932755894	3.28945813924025e-05	6.57255054234333e-05	1.38194097231087e-05	4.93452232594681e-05	6.65146579759786e-05	6.42129386376306e-05	6.58432057282629e-05	6.29430389496502e-05	4.86860284918582e-05	1.98925368430358e-05	4.08981100511794e-05	5.68789158070039e-05	6.63735471794264e-05	1.58126336263976e-07
8.32992191847514e-05	4.29891665601241e-05	0.000390579927087256	0.000121422456233657	3.92238789527821e-05	5.56527109345009e-05	0.000109385878888278	3.50103575695134e-05	6.61263802733814e-05	1.54906855375004e-05	4.76827086984388e-05	6.42729494926026e-05	6.20499176915212e-05	6.36244543778214e-05	6.08209979528732e-05	4.86124720770417e-05	1.99601033728477e-05	4.41971206640512e-05	5.70830587576155e-05	6.41366638679395e-05	1.54281990533311e-07
7.90757096792327e-05	3.85053034769521e-05	0.00036481231018606	0.000109720669879386	3.62330617206831e-05	5.18055416185165e-05	0.000100797215846042	3.29067390508921e-05	6.61449854852959e-05	1.39039684751275e-05	4.60996783592776e-05	6.21384316995726e-05	5.99902342751802e-05	6.15117689115634e-05	5.88003109805454e-05	4.82979891936018e-05	1.99134830085271e-05	4.02334853456934e-05	5.69572699698835e-05	6.20067347875924e-05	1.50629455586077e-07
7.65454243708123e-05	3.99639167146779e-05	0.000361853373692639	0.000116332747027507	3.62937716885996e-05	5.11464335613116e-05	0.000101367079916146	3.22918963152447e-05	5.7943396564262e-05	1.46121471465612e-05	4.46404402489715e-05	6.01708448220947e-05	5.80915480124042e-05	5.95642826460117e-05	5.69375589375411e-05	4.27362858726104e-05	1.74599946613225e-05	4.14320224247673e-05	4.99877257602378e-05	6.00433726106793e-05	1.47273254178976e-07
