Porquesa	Piga	Chaquina	Guañare	Collacagua	Batea	Sillillica Norte	Diablo Marca	Columtucsa	Sillillica	Chilin Chilin1	Chilin Chilin2	CC3	CC4	Rinconada1	Rinconada2	Rinconada3	Rinconada4	Rinconada5	CC5	Laguna
0.000149080320312541	0.000167515843155421	0.000179949397130781	0.000153345127785275	0.000182978740852191	0.000276870824468075	0.000227762781800715	0.000108328214596649	0.000139975591573234	9.66801484787072e-05	7.39698312874547e-05	6.30368889848203e-05	5.05923737464165e-05	5.90378850117901e-05	4.92367864818894e-05	9.88114129012201e-05	3.90847781843734e-05	0.000111856301330074	7.92371544175019e-05	6.21870063735884e-05	1.28407165874433e-05
0.000110693535056009	8.03705152859547e-05	-0.000103118185285707	0.000156691049383477	5.29398933721469e-05	5.9108407218683e-05	9.64787045430333e-05	4.75631145598076e-05	8.12102294744458e-05	4.88922801802596e-05	6.48241323000494e-05	7.45875230394578e-05	7.10874808460828e-05	7.34567371943225e-05	6.9701748566039e-05	6.98611999186562e-05	2.54148307942842e-05	7.40831231102621e-05	7.17170731603737e-05	7.4304909878054e-05	6.3860019852838e-06
0.000130965746273385	0.000113054113456872	0.000559746372921553	0.000167196383639427	8.02957127214408e-05	9.97433327703397e-05	0.000174329647003143	6.56935908476558e-05	0.000109679608143574	5.79498666086018e-05	7.36497427828184e-05	9.00117706478263e-05	8.07260953103837e-05	8.71282756432002e-05	7.85948899620596e-05	8.75393696454951e-05	2.93348162460574e-05	9.61748804951682e-05	9.03598813009188e-05	8.93428098692255e-05	9.10635007415795e-07
0.000141360574856834	0.000122072481437517	0.000561545699505542	0.000185902805147784	8.83450334042602e-05	0.000120389407556996	0.000224392008709871	7.40929056719654e-05	0.000119089238167667	5.54742327661299e-05	7.52926421461843e-05	9.44596474767093e-05	8.24886071232774e-05	9.06883166018299e-05	8.00821401371168e-05	8.93903860507367e-05	3.05411340982126e-05	9.90965765655696e-05	9.50801140110563e-05	9.36124793142891e-05	3.2200247416036e-07
0.000139811197391414	0.000119495778471893	0.00053870732092246	0.000188097722352506	8.45453304609079e-05	0.000116714464766553	0.00022421138662193	7.32719140154426e-05	0.000115568778008018	5.39545384817023e-05	7.27393216722243e-05	9.14447745085497e-05	7.98639324661329e-05	8.77966256837532e-05	7.75329524701906e-05	8.63704099998049e-05	2.95587427481603e-05	9.56959998873966e-05	9.19945180863446e-05	9.06252961180222e-05	3.1482787032325e-07
0.000129489631376243	0.000110651834039249	0.000516558793000699	0.000165946614582744	8.14261979832443e-05	0.000107105020705448	0.00020476089357042	6.75895598714333e-05	0.000111858211192201	4.89515495113828e-05	7.01317953128087e-05	8.83455150576015e-05	7.71644336507723e-05	8.48235251300939e-05	7.49109967440393e-05	8.32865500719567e-05	2.85489415997149e-05	9.22066555883005e-05	8.88378832169374e-05	8.75543923865074e-05	3.07173815169271e-07
0.000132567118255967	0.000111544220444978	0.000496410921765868	0.000180484310103409	7.86228651507583e-05	0.000108735995109127	0.00020855311283579	6.92460247573747e-05	0.000108503184389468	4.97412257651009e-05	6.77630007736622e-05	8.5531342556394e-05	7.47129223408069e-05	8.21237932998657e-05	7.25297384188164e-05	8.04765547155432e-05	2.76314419750101e-05	8.90222847603151e-05	8.59679349211405e-05	8.47659409407241e-05	3.00329618068263e-07
0.000124855452606167	0.000105575839610332	0.00047610267686726	0.000165193781479313	7.57674855596247e-05	0.000101518689391434	0.000194316816839347	6.50503622966421e-05	0.000105034748364079	4.59988757934763e-05	6.534302988932e-05	8.26375480231617e-05	7.21909192545199e-05	7.93472856587243e-05	7.00800479066199e-05	7.75995718217939e-05	2.66885745441779e-05	8.5767051353074e-05	8.30194955610433e-05	8.18985045036107e-05	2.93028048559325e-07
0.000125672909056748	0.000104849387202157	0.000456830525499512	0.000173312766464013	7.30572266130355e-05	0.000101302833248007	0.000194191784766478	6.54164651310725e-05	0.000101734337366195	4.58695557153542e-05	6.30426837876252e-05	7.98831178691898e-05	6.97898822912607e-05	7.67043231569783e-05	6.77477945361824e-05	7.48605737335899e-05	2.57910492378982e-05	8.26672836575722e-05	8.02128648969715e-05	7.91691234615362e-05	2.8609078681564e-07
0.000118501176350894	9.8976047633283e-05	0.000440085103271516	0.000157970368563742	7.10697612336033e-05	9.51693492297478e-05	0.000181897111748147	6.18045221330621e-05	9.93166519296039e-05	4.26731794115309e-05	6.09356379855902e-05	7.73629612463758e-05	6.75769549615174e-05	7.42799561204988e-05	6.55982165137932e-05	7.27218406292894e-05	2.49702375797737e-05	8.04267934717803e-05	7.77899951450541e-05	7.66705906040024e-05	2.797163528444e-07
